run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,BORDEAUX,TRANSAVIA,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,BREST,AEROITALIA SRL,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,35.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,CHAMBERY,TUI AIRWAYS LTD,C,23,0,0,0.000000,26.086957,26.086957,17.391304,4.347826,13.043478,4.347826,8.695652,0.000000,0.000000,0.000000,42.086957,3,33.333333,123.333333
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,DINARD,ASL BV,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,GRENOBLE,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,23.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,GRENOBLE,RYANAIR SUN,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,118.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,GRENOBLE,TUI AIRWAYS LTD,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LORIENT,ASL BV,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LORIENT,CHALAIR,C,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,364.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,AERO4M,C,2,0,0,0.000000,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,AIR NOSTRUM,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,AIREXPLORE,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,ALBA STAR,C,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,75.000000,10.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,FROST AIR APS,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,SKYALPS,C,2,0,0,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,LYON,SMARTWINGS,C,2,0,0,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.500000,2,50.000000,20.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,MARSEILLE,RYANAIR SUN,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,102.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,MARSEILLE,TRADE AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,37.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,MONTPELLIER,AVANTI AIR BEDARFSFLUGGES,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,40.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,NANTES,AEROITALIA SRL,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,68.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,NANTES,AIREXPLORE,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,5.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,NANTES,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,4.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),ALBA STAR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,33.333333,24.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,33.333333,21.333333
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),EUROPE AIRPOST,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,20.333333
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (CHARLES DE GAULLE),TRANSAVIA,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,17.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (LE BOURGET),AVIES AIR COMPANY,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (LE BOURGET),BRITISH AIRWAYS PLC,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (ORLY),EASTERN AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73,52.991453,15.219178
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PARIS (ORLY),VUELING AIRLINES,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PAU,LUXWING,C,2,0,0,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,PERPIGNAN,THALAIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,37.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,TOULOUSE (BLAGNAC),ALBA STAR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,46.500000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,TOULOUSE (BLAGNAC),RYANAIR SUN,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,25.000000,110.250000
25/02/2026 19:22,2025,CARDIFF WALES,FRANCE,VALENCE,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,20.000000
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,CORFU,TUI AIRWAYS LTD,C,91,0,0,0.000000,10.989011,36.263736,8.791209,32.967033,9.890110,1.098901,0.000000,0.000000,0.000000,0.000000,28.307692,89,52.808989,25.741573
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,HERAKLION,TUI AIRWAYS LTD,C,85,0,0,2.352941,12.941176,24.705882,18.823529,20.000000,12.941176,8.235294,0.000000,0.000000,0.000000,0.000000,36.305882,36,22.222222,42.361111
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,KEFALLINIA,TUI AIRWAYS LTD,C,42,0,0,2.380952,19.047619,42.857143,30.952381,2.380952,2.380952,0.000000,0.000000,0.000000,0.000000,0.000000,12.547619,40,52.500000,25.450000
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,KOS,TUI AIRWAYS LTD,C,96,0,0,0.000000,12.500000,34.375000,27.083333,14.583333,5.208333,3.125000,3.125000,0.000000,0.000000,0.000000,30.697917,87,52.873563,25.977011
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,RHODES,TUI AIRWAYS LTD,C,101,1,0,0.000000,7.843137,21.568627,24.509804,18.627451,16.666667,7.843137,1.960784,0.000000,0.980392,0.000000,45.574257,103,27.884615,48.000000
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,THIRA (SANTORINI),TUI AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,15.000000
25/02/2026 19:22,2025,CARDIFF WALES,GREECE,ZAKINTHOS,TUI AIRWAYS LTD,C,81,0,0,1.234568,23.456790,39.506173,16.049383,13.580247,3.703704,0.000000,0.000000,2.469136,0.000000,0.000000,40.888889,70,55.714286,23.428571
25/02/2026 19:22,2025,CARDIFF WALES,ICELAND,KEFLAVIK,FLY PLAY HF,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,100.000000,0.250000
25/02/2026 19:22,2025,CARDIFF WALES,ICELAND,KEFLAVIK,JET2.COM LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,CORK,AER LINGUS,S,2,0,0,0.000000,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,AER LINGUS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,75.000000,5.250000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,42,0,0,4.761905,33.333333,30.952381,16.666667,11.904762,2.380952,0.000000,0.000000,0.000000,0.000000,0.000000,11.380952,17,58.823529,22.294118
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,ASCEND AIRWAYS LTD,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,BA CITYFLYER LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,2.500000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,EASTERN AIRWAYS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,ENTER AIR,C,2,0,0,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,FLY4 AIRLINES GREEN LTD,C,2,0,0,0.000000,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,FROST AIR APS,C,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,JET2.COM LTD,C,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,RYANAIR,C,6,0,0,16.666667,66.666667,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,RYANAIR,S,605,0,0,9.752066,38.512397,28.264463,11.570248,6.776860,4.297521,0.330579,0.330579,0.165289,0.000000,0.000000,12.347107,426,61.771562,20.840376
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,SUNDAIR GMBH,C,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,SHANNON,EMERALD AIRLINES UK LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,SHANNON,GLOBAL REACH AVIATION,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,IRISH REPUBLIC,WATERFORD,FROST AIR APS,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,PARMA,ITALIA TRASPOTO AEREO,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,PARMA,JET2.COM LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,PISA,EASYJET UK LTD,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,ROME (FIUMICINO),FLY4 AIRLINES GREEN LTD,C,2,0,0,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,ROME (FIUMICINO),ITALIA TRASPOTO AEREO,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,ROME (FIUMICINO),JET2.COM LTD,C,8,0,0,0.000000,75.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,TREVISO,FLY4 AIRLINES GREEN LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,40.000000
25/02/2026 19:22,2025,CARDIFF WALES,ITALY,TREVISO,SMARTWINGS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,20.000000
25/02/2026 19:22,2025,CARDIFF WALES,MACEDONIA,SKOPJE,FLY4 AIRLINES GREEN LTD,C,2,0,0,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,MACEDONIA,SKOPJE,FREEBIRD AIRLINES EUROPE LIMITED,C,2,0,0,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,MACEDONIA,SKOPJE,KLASJET UAB,C,2,0,0,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,NETHERLANDS,AMSTERDAM,EASTERN AIRWAYS,S,8,0,0,0.000000,0.000000,25.000000,25.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.250000,2,100.000000,7.500000
25/02/2026 19:22,2025,CARDIFF WALES,NETHERLANDS,AMSTERDAM,KLM,S,1394,0,52,0.414938,29.737206,43.983402,11.479945,7.399723,2.835408,0.484094,0.069156,0.000000,0.000000,3.596127,11.823529,1516,74.461343,12.075198
25/02/2026 19:22,2025,CARDIFF WALES,NORWAY,STAVANGER,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,PORTUGAL(EXCLUDING MADEIRA),FARO,KLASJET UAB,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,120,0,0,10.833333,44.166667,40.000000,2.500000,1.666667,0.000000,0.833333,0.000000,0.000000,0.000000,0.000000,3.833333,122,75.409836,13.295082
25/02/2026 19:22,2025,CARDIFF WALES,PORTUGAL(EXCLUDING MADEIRA),LISBON,AER LINGUS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,23.000000
25/02/2026 19:22,2025,CARDIFF WALES,PORTUGAL(EXCLUDING MADEIRA),LISBON,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,17.000000
25/02/2026 19:22,2025,CARDIFF WALES,REPUBLIC OF MONTENEGRO,PODGORICA,BH AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,5.000000
25/02/2026 19:22,2025,CARDIFF WALES,REPUBLIC OF MONTENEGRO,PODGORICA,CARPATAIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,8.000000
25/02/2026 19:22,2025,CARDIFF WALES,REPUBLIC OF MONTENEGRO,PODGORICA,EASTERN AIRWAYS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,25.000000
25/02/2026 19:22,2025,CARDIFF WALES,REPUBLIC OF MONTENEGRO,PODGORICA,FROST AIR APS,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,ALICANTE,RYANAIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,4.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,ALICANTE,RYANAIR,S,239,0,0,3.765690,24.267782,33.891213,17.154812,9.623431,10.460251,0.836820,0.000000,0.000000,0.000000,0.000000,19.769874,171,64.912281,18.181287
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,ALICANTE,TUI AIRWAYS LTD,C,208,0,0,0.961538,24.519231,46.153846,13.942308,10.576923,2.403846,1.442308,0.000000,0.000000,0.000000,0.000000,14.490385,209,75.119617,23.066986
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,ALICANTE,VUELING AIRLINES,S,317,0,0,5.993691,49.526814,27.760252,7.886435,5.678233,2.839117,0.000000,0.315457,0.000000,0.000000,0.000000,8.690852,303,73.355263,17.623762
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,IBIZA,TUI AIRWAYS LTD,C,81,0,0,0.000000,33.333333,39.506173,14.814815,8.641975,0.000000,2.469136,1.234568,0.000000,0.000000,0.000000,15.135802,70,75.714286,15.414286
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MADRID,AIR EUROPA,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,80.000000,10.400000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MADRID,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,47.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MADRID,RYANAIR,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MAHON,TUI AIRWAYS LTD,C,95,0,0,1.052632,41.052632,37.894737,10.526316,5.263158,2.105263,2.105263,0.000000,0.000000,0.000000,0.000000,12.294737,101,73.267327,13.752475
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MALAGA,RYANAIR,S,216,0,0,9.259259,33.796296,26.851852,13.888889,10.185185,6.018519,0.000000,0.000000,0.000000,0.000000,0.000000,13.972222,182,66.483516,18.549451
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MALAGA,TUI AIRWAYS LTD,C,158,0,0,0.632911,29.113924,51.265823,10.126582,8.860759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.544304,162,64.814815,15.518519
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,MALAGA,VUELING AIRLINES,S,234,0,2,2.966102,38.983051,28.813559,8.050847,13.559322,5.932203,0.847458,0.000000,0.000000,0.000000,0.847458,15.145299,172,66.279070,16.441860
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,PALMA DE MALLORCA,TUI AIRWAYS LTD,C,259,0,0,0.772201,27.799228,42.471042,11.196911,10.810811,5.791506,0.772201,0.386100,0.000000,0.000000,0.000000,17.092664,237,67.088608,16.898734
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,REUS,TUI AIRWAYS LTD,C,44,0,0,2.272727,36.363636,38.636364,9.090909,9.090909,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,13.795455,34,82.352941,22.558824
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN,SEVILLE,AIR NOSTRUM,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN(CANARY ISLANDS),ARRECIFE,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,17.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,206,0,0,1.941748,32.038835,33.980583,13.106796,13.106796,1.941748,2.427184,1.456311,0.000000,0.000000,0.000000,18.456311,206,68.750000,20.043689
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN(CANARY ISLANDS),FUERTEVENTURA,TUI AIRWAYS LTD,C,4,0,0,0.000000,25.000000,50.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,14.000000
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,109,0,0,5.504587,15.596330,34.862385,9.174312,19.266055,12.844037,1.834862,0.000000,0.917431,0.000000,0.000000,35.706422,102,35.294118,46.215686
25/02/2026 19:22,2025,CARDIFF WALES,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),EASYJET UK LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,745.000000,0,0.000000,0.000000
